2026-03-08 10:33:31,871 | INFO     | sync_agent | Resume sync agent starting…
2026-03-21 11:07:40,118 | INFO     | httpx | HTTP Request: DELETE https://resume-sync-backend.onrender.com/api/v1/resumes/797d4450-e330-453c-8e15-db87633d3d50 "HTTP/1.1 200 OK"
2026-03-21 11:07:40,121 | INFO     | api_client | Deleted cloud resume id=797d4450-e330-453c-8e15-db87633d3d50
2026-03-21 11:07:41,084 | INFO     | httpx | HTTP Request: DELETE https://resume-sync-backend.onrender.com/api/v1/resumes/5afedcff-cafd-49d3-bef4-c3db8236155f "HTTP/1.1 200 OK"
2026-03-21 11:07:41,084 | INFO     | api_client | Deleted cloud resume id=5afedcff-cafd-49d3-bef4-c3db8236155f
2026-03-21 11:07:41,588 | INFO     | httpx | HTTP Request: DELETE https://resume-sync-backend.onrender.com/api/v1/resumes/8bbaf001-bdb8-46ee-bddd-87b29a6a33b9 "HTTP/1.1 200 OK"
2026-03-21 11:07:41,603 | INFO     | api_client | Deleted cloud resume id=8bbaf001-bdb8-46ee-bddd-87b29a6a33b9
2026-03-21 11:07:42,112 | INFO     | httpx | HTTP Request: DELETE https://resume-sync-backend.onrender.com/api/v1/resumes/4d07e1eb-9874-4f83-9fa0-149019a43a07 "HTTP/1.1 200 OK"
2026-03-21 11:07:42,112 | INFO     | api_client | Deleted cloud resume id=4d07e1eb-9874-4f83-9fa0-149019a43a07
2026-03-21 11:07:42,515 | INFO     | httpx | HTTP Request: DELETE https://resume-sync-backend.onrender.com/api/v1/resumes/1f753b7c-d3cf-43ba-b307-c20b9aba2973 "HTTP/1.1 200 OK"
2026-03-21 11:07:42,515 | INFO     | api_client | Deleted cloud resume id=1f753b7c-d3cf-43ba-b307-c20b9aba2973
2026-03-22 00:00:17,726 | INFO     | sync_agent | Resume sync agent starting…
2026-03-22 00:00:17,726 | INFO     | sync_agent | Waiting 30 seconds for network to stabilise…
2026-03-22 00:00:49,818 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/ "HTTP/1.1 200 OK"
2026-03-22 00:00:49,910 | INFO     | sync_agent | API is reachable (attempt 1).
2026-03-22 00:00:50,380 | INFO     | sync_agent | Fetching cloud file list…
2026-03-22 00:00:50,864 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/ "HTTP/1.1 200 OK"
2026-03-22 00:00:50,871 | INFO     | file_indexer | Cloud index built – 7 file(s).
2026-03-22 00:00:51,009 | INFO     | file_indexer | Local index built – 7 file(s).
2026-03-22 00:00:51,009 | INFO     | sync_engine | Sync started – 7 local, 7 cloud, 14 unique.
2026-03-22 00:00:51,009 | INFO     | sync_engine | [DOWNLOAD] 8byte
2026-03-22 00:00:51,870 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/6434a145-23b4-4b70-9878-2f4f775217e9 "HTTP/1.1 200 OK"
2026-03-22 00:00:54,384 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/6434a145-23b4-4b70-9878-2f4f775217e9/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzY0MzRhMTQ1LTIzYjQtNGI3MC05ODc4LTJmNGY3NzUyMTdlOS9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg1MywiZXhwIjoxNzc0MTIxNDUzfQ.gQ6sBKFkjaX__4ruv3wbk4qs_yJT5kFxjsXkHyiSwGs "HTTP/1.1 200 OK"
2026-03-22 00:00:54,391 | WARNING  | api_client | Download attempt 1/3 failed: [Errno 13] Permission denied: 'F:\\resume\\8byte'
2026-03-22 00:00:55,834 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/6434a145-23b4-4b70-9878-2f4f775217e9/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzY0MzRhMTQ1LTIzYjQtNGI3MC05ODc4LTJmNGY3NzUyMTdlOS9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg1MywiZXhwIjoxNzc0MTIxNDUzfQ.gQ6sBKFkjaX__4ruv3wbk4qs_yJT5kFxjsXkHyiSwGs "HTTP/1.1 200 OK"
2026-03-22 00:00:55,846 | WARNING  | api_client | Download attempt 2/3 failed: [Errno 13] Permission denied: 'F:\\resume\\8byte'
2026-03-22 00:00:58,283 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/6434a145-23b4-4b70-9878-2f4f775217e9/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzY0MzRhMTQ1LTIzYjQtNGI3MC05ODc4LTJmNGY3NzUyMTdlOS9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg1MywiZXhwIjoxNzc0MTIxNDUzfQ.gQ6sBKFkjaX__4ruv3wbk4qs_yJT5kFxjsXkHyiSwGs "HTTP/1.1 200 OK"
2026-03-22 00:00:58,291 | WARNING  | api_client | Download attempt 3/3 failed: [Errno 13] Permission denied: 'F:\\resume\\8byte'
2026-03-22 00:00:58,291 | ERROR    | sync_engine | Sync failed for 8byte: Download failed after 3 attempts
2026-03-22 00:00:58,291 | INFO     | sync_engine | [UPLOAD]   8byte\Sai_Prabhat_Full_Stack.pdf
2026-03-22 00:00:59,545 | INFO     | httpx | HTTP Request: POST https://resume-sync-backend.onrender.com/api/v1/resumes/upload "HTTP/1.1 201 Created"
2026-03-22 00:00:59,555 | INFO     | api_client | Uploaded Sai_Prabhat_Full_Stack.pdf
2026-03-22 00:00:59,555 | INFO     | sync_engine | [DOWNLOAD] BreadFinicaial
2026-03-22 00:01:00,255 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/f913dd6e-115a-4e9f-a77b-9946c69aea26 "HTTP/1.1 200 OK"
2026-03-22 00:01:01,789 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/f913dd6e-115a-4e9f-a77b-9946c69aea26/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzL2Y5MTNkZDZlLTExNWEtNGU5Zi1hNzdiLTk5NDZjNjlhZWEyNi9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg2MiwiZXhwIjoxNzc0MTIxNDYyfQ.mbo-2cvGjHjMqYmALHsEz6Q9AAJUCbyTR6xG7TGHMdw "HTTP/1.1 200 OK"
2026-03-22 00:01:01,808 | WARNING  | api_client | Download attempt 1/3 failed: [Errno 13] Permission denied: 'F:\\resume\\BreadFinicaial'
2026-03-22 00:01:03,245 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/f913dd6e-115a-4e9f-a77b-9946c69aea26/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzL2Y5MTNkZDZlLTExNWEtNGU5Zi1hNzdiLTk5NDZjNjlhZWEyNi9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg2MiwiZXhwIjoxNzc0MTIxNDYyfQ.mbo-2cvGjHjMqYmALHsEz6Q9AAJUCbyTR6xG7TGHMdw "HTTP/1.1 200 OK"
2026-03-22 00:01:03,253 | WARNING  | api_client | Download attempt 2/3 failed: [Errno 13] Permission denied: 'F:\\resume\\BreadFinicaial'
2026-03-22 00:01:05,675 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/f913dd6e-115a-4e9f-a77b-9946c69aea26/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzL2Y5MTNkZDZlLTExNWEtNGU5Zi1hNzdiLTk5NDZjNjlhZWEyNi9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg2MiwiZXhwIjoxNzc0MTIxNDYyfQ.mbo-2cvGjHjMqYmALHsEz6Q9AAJUCbyTR6xG7TGHMdw "HTTP/1.1 200 OK"
2026-03-22 00:01:05,694 | WARNING  | api_client | Download attempt 3/3 failed: [Errno 13] Permission denied: 'F:\\resume\\BreadFinicaial'
2026-03-22 00:01:05,694 | ERROR    | sync_engine | Sync failed for BreadFinicaial: Download failed after 3 attempts
2026-03-22 00:01:05,694 | INFO     | sync_engine | [UPLOAD]   BreadFinicaial\Sai_Prabhat_Full_Stack.pdf
2026-03-22 00:01:06,404 | INFO     | httpx | HTTP Request: POST https://resume-sync-backend.onrender.com/api/v1/resumes/upload "HTTP/1.1 201 Created"
2026-03-22 00:01:06,404 | INFO     | api_client | Uploaded Sai_Prabhat_Full_Stack.pdf
2026-03-22 00:01:06,404 | INFO     | sync_engine | [DOWNLOAD] Dotrr.ai
2026-03-22 00:01:06,820 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/c8b61c46-f474-41fd-9ecc-1f2b9ec417bd "HTTP/1.1 200 OK"
2026-03-22 00:01:08,351 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/c8b61c46-f474-41fd-9ecc-1f2b9ec417bd/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzL2M4YjYxYzQ2LWY0NzQtNDFmZC05ZWNjLTFmMmI5ZWM0MTdiZC9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg2OCwiZXhwIjoxNzc0MTIxNDY4fQ.1WDcTpU8NMq31WIPBSnOZjFjju9N2OTUxFYi1WsUW7k "HTTP/1.1 200 OK"
2026-03-22 00:01:08,351 | WARNING  | api_client | Download attempt 1/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Dotrr.ai'
2026-03-22 00:01:10,004 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/c8b61c46-f474-41fd-9ecc-1f2b9ec417bd/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzL2M4YjYxYzQ2LWY0NzQtNDFmZC05ZWNjLTFmMmI5ZWM0MTdiZC9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg2OCwiZXhwIjoxNzc0MTIxNDY4fQ.1WDcTpU8NMq31WIPBSnOZjFjju9N2OTUxFYi1WsUW7k "HTTP/1.1 200 OK"
2026-03-22 00:01:10,004 | WARNING  | api_client | Download attempt 2/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Dotrr.ai'
2026-03-22 00:01:12,443 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/c8b61c46-f474-41fd-9ecc-1f2b9ec417bd/Sai_Prabhat_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzL2M4YjYxYzQ2LWY0NzQtNDFmZC05ZWNjLTFmMmI5ZWM0MTdiZC9TYWlfUHJhYmhhdF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg2OCwiZXhwIjoxNzc0MTIxNDY4fQ.1WDcTpU8NMq31WIPBSnOZjFjju9N2OTUxFYi1WsUW7k "HTTP/1.1 200 OK"
2026-03-22 00:01:12,443 | WARNING  | api_client | Download attempt 3/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Dotrr.ai'
2026-03-22 00:01:12,443 | ERROR    | sync_engine | Sync failed for Dotrr.ai: Download failed after 3 attempts
2026-03-22 00:01:12,443 | INFO     | sync_engine | [UPLOAD]   Dotrr.ai\Sai_Prabhat_Full_Stack.pdf
2026-03-22 00:01:13,361 | INFO     | httpx | HTTP Request: POST https://resume-sync-backend.onrender.com/api/v1/resumes/upload "HTTP/1.1 201 Created"
2026-03-22 00:01:13,361 | INFO     | api_client | Uploaded Sai_Prabhat_Full_Stack.pdf
2026-03-22 00:01:13,361 | INFO     | sync_engine | [DOWNLOAD] Figr
2026-03-22 00:01:13,777 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/5ce6d027-03d5-4557-91a0-46b8fcbbd668 "HTTP/1.1 200 OK"
2026-03-22 00:01:15,314 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/5ce6d027-03d5-4557-91a0-46b8fcbbd668/G_SAI_PRABHAT.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzVjZTZkMDI3LTAzZDUtNDU1Ny05MWEwLTQ2YjhmY2JiZDY2OC9HX1NBSV9QUkFCSEFULnBkZiIsImlhdCI6MTc3NDExNzg3NSwiZXhwIjoxNzc0MTIxNDc1fQ.dL5OM-oLkz4Cqdvq23CrwiQYpQzyjtLAN6Ulb1FXo7E "HTTP/1.1 200 OK"
2026-03-22 00:01:15,314 | WARNING  | api_client | Download attempt 1/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Figr'
2026-03-22 00:01:16,750 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/5ce6d027-03d5-4557-91a0-46b8fcbbd668/G_SAI_PRABHAT.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzVjZTZkMDI3LTAzZDUtNDU1Ny05MWEwLTQ2YjhmY2JiZDY2OC9HX1NBSV9QUkFCSEFULnBkZiIsImlhdCI6MTc3NDExNzg3NSwiZXhwIjoxNzc0MTIxNDc1fQ.dL5OM-oLkz4Cqdvq23CrwiQYpQzyjtLAN6Ulb1FXo7E "HTTP/1.1 200 OK"
2026-03-22 00:01:16,758 | WARNING  | api_client | Download attempt 2/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Figr'
2026-03-22 00:01:19,273 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/5ce6d027-03d5-4557-91a0-46b8fcbbd668/G_SAI_PRABHAT.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzVjZTZkMDI3LTAzZDUtNDU1Ny05MWEwLTQ2YjhmY2JiZDY2OC9HX1NBSV9QUkFCSEFULnBkZiIsImlhdCI6MTc3NDExNzg3NSwiZXhwIjoxNzc0MTIxNDc1fQ.dL5OM-oLkz4Cqdvq23CrwiQYpQzyjtLAN6Ulb1FXo7E "HTTP/1.1 200 OK"
2026-03-22 00:01:19,277 | WARNING  | api_client | Download attempt 3/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Figr'
2026-03-22 00:01:19,277 | ERROR    | sync_engine | Sync failed for Figr: Download failed after 3 attempts
2026-03-22 00:01:19,277 | INFO     | sync_engine | [UPLOAD]   Figr\G_SAI_PRABHAT.pdf
2026-03-22 00:01:20,232 | INFO     | httpx | HTTP Request: POST https://resume-sync-backend.onrender.com/api/v1/resumes/upload "HTTP/1.1 201 Created"
2026-03-22 00:01:20,232 | INFO     | api_client | Uploaded G_SAI_PRABHAT.pdf
2026-03-22 00:01:20,237 | INFO     | sync_engine | [DOWNLOAD] Galaxy8e
2026-03-22 00:01:20,556 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/321105ab-cb5a-4ff5-a9cf-4a06cb754b01 "HTTP/1.1 200 OK"
2026-03-22 00:01:22,077 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/321105ab-cb5a-4ff5-a9cf-4a06cb754b01/G_S_PRABHAT_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzMyMTEwNWFiLWNiNWEtNGZmNS1hOWNmLTRhMDZjYjc1NGIwMS9HX1NfUFJBQkhBVF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg4MiwiZXhwIjoxNzc0MTIxNDgyfQ.zggFXlsz4OnjEdmG_IwIowDdN9dz7xdWbtG5_3mjvcs "HTTP/1.1 200 OK"
2026-03-22 00:01:22,077 | WARNING  | api_client | Download attempt 1/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Galaxy8e'
2026-03-22 00:01:23,541 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/321105ab-cb5a-4ff5-a9cf-4a06cb754b01/G_S_PRABHAT_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzMyMTEwNWFiLWNiNWEtNGZmNS1hOWNmLTRhMDZjYjc1NGIwMS9HX1NfUFJBQkhBVF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg4MiwiZXhwIjoxNzc0MTIxNDgyfQ.zggFXlsz4OnjEdmG_IwIowDdN9dz7xdWbtG5_3mjvcs "HTTP/1.1 200 OK"
2026-03-22 00:01:23,541 | WARNING  | api_client | Download attempt 2/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Galaxy8e'
2026-03-22 00:01:26,015 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/321105ab-cb5a-4ff5-a9cf-4a06cb754b01/G_S_PRABHAT_Full_Stack.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzMyMTEwNWFiLWNiNWEtNGZmNS1hOWNmLTRhMDZjYjc1NGIwMS9HX1NfUFJBQkhBVF9GdWxsX1N0YWNrLnBkZiIsImlhdCI6MTc3NDExNzg4MiwiZXhwIjoxNzc0MTIxNDgyfQ.zggFXlsz4OnjEdmG_IwIowDdN9dz7xdWbtG5_3mjvcs "HTTP/1.1 200 OK"
2026-03-22 00:01:26,023 | WARNING  | api_client | Download attempt 3/3 failed: [Errno 13] Permission denied: 'F:\\resume\\Galaxy8e'
2026-03-22 00:01:26,023 | ERROR    | sync_engine | Sync failed for Galaxy8e: Download failed after 3 attempts
2026-03-22 00:01:26,023 | INFO     | sync_engine | [UPLOAD]   Galaxy8e\G_S_PRABHAT_Full_Stack.pdf
2026-03-22 00:01:26,991 | INFO     | httpx | HTTP Request: POST https://resume-sync-backend.onrender.com/api/v1/resumes/upload "HTTP/1.1 201 Created"
2026-03-22 00:01:26,991 | INFO     | api_client | Uploaded G_S_PRABHAT_Full_Stack.pdf
2026-03-22 00:01:26,991 | INFO     | sync_engine | [DOWNLOAD] SocialPost.ai
2026-03-22 00:01:27,492 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/772406ee-7153-4db8-bebc-a43cfbdf58a2 "HTTP/1.1 200 OK"
2026-03-22 00:01:29,027 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/772406ee-7153-4db8-bebc-a43cfbdf58a2/G_SAI_PRABHAT_FULL_STACK.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzc3MjQwNmVlLTcxNTMtNGRiOC1iZWJjLWE0M2NmYmRmNThhMi9HX1NBSV9QUkFCSEFUX0ZVTExfU1RBQ0sucGRmIiwiaWF0IjoxNzc0MTE3ODg5LCJleHAiOjE3NzQxMjE0ODl9.UXa8VR-HuVXG1_hXaNdaq3QHS1l6JCbx28_e0Y_12ms "HTTP/1.1 200 OK"
2026-03-22 00:01:29,027 | WARNING  | api_client | Download attempt 1/3 failed: [Errno 13] Permission denied: 'F:\\resume\\SocialPost.ai'
2026-03-22 00:01:30,474 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/772406ee-7153-4db8-bebc-a43cfbdf58a2/G_SAI_PRABHAT_FULL_STACK.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzc3MjQwNmVlLTcxNTMtNGRiOC1iZWJjLWE0M2NmYmRmNThhMi9HX1NBSV9QUkFCSEFUX0ZVTExfU1RBQ0sucGRmIiwiaWF0IjoxNzc0MTE3ODg5LCJleHAiOjE3NzQxMjE0ODl9.UXa8VR-HuVXG1_hXaNdaq3QHS1l6JCbx28_e0Y_12ms "HTTP/1.1 200 OK"
2026-03-22 00:01:30,474 | WARNING  | api_client | Download attempt 2/3 failed: [Errno 13] Permission denied: 'F:\\resume\\SocialPost.ai'
2026-03-22 00:01:32,884 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/772406ee-7153-4db8-bebc-a43cfbdf58a2/G_SAI_PRABHAT_FULL_STACK.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzc3MjQwNmVlLTcxNTMtNGRiOC1iZWJjLWE0M2NmYmRmNThhMi9HX1NBSV9QUkFCSEFUX0ZVTExfU1RBQ0sucGRmIiwiaWF0IjoxNzc0MTE3ODg5LCJleHAiOjE3NzQxMjE0ODl9.UXa8VR-HuVXG1_hXaNdaq3QHS1l6JCbx28_e0Y_12ms "HTTP/1.1 200 OK"
2026-03-22 00:01:32,884 | WARNING  | api_client | Download attempt 3/3 failed: [Errno 13] Permission denied: 'F:\\resume\\SocialPost.ai'
2026-03-22 00:01:32,884 | ERROR    | sync_engine | Sync failed for SocialPost.ai: Download failed after 3 attempts
2026-03-22 00:01:32,884 | INFO     | sync_engine | [UPLOAD]   SocialPost.ai\G_SAI_PRABHAT_FULL_STACK.pdf
2026-03-22 00:01:33,572 | INFO     | httpx | HTTP Request: POST https://resume-sync-backend.onrender.com/api/v1/resumes/upload "HTTP/1.1 201 Created"
2026-03-22 00:01:33,572 | INFO     | api_client | Uploaded G_SAI_PRABHAT_FULL_STACK.pdf
2026-03-22 00:01:33,572 | INFO     | sync_engine | [DOWNLOAD] SuperLiving
2026-03-22 00:01:33,894 | INFO     | httpx | HTTP Request: GET https://resume-sync-backend.onrender.com/api/v1/resumes/9a5b3cc9-58df-4985-a993-7845d8d61be2 "HTTP/1.1 200 OK"
2026-03-22 00:01:35,783 | INFO     | httpx | HTTP Request: GET https://gddirdgkxqbxhaxenigz.supabase.co/storage/v1/object/sign/resumes/9a5b3cc9-58df-4985-a993-7845d8d61be2/Sai_Prabhat_AI_Engineer.pdf?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9mMDIyNjE1Yy04OWRmLTRlZTYtYmRiMi05ODI1YjA1NmViZGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJyZXN1bWVzLzlhNWIzY2M5LTU4ZGYtNDk4NS1hOTkzLTc4NDVkOGQ2MWJlMi9TYWlfUHJhYmhhdF9BSV9FbmdpbmVlci5wZGYiLCJpYXQiOjE3NzQxMTc4OTYsImV4cCI6MTc3NDEyMTQ5Nn0.zroopW5LFgKcUCh5N-KhB7LPJf_iUlEuBpYX_NUvDZg "HTTP/1.1 200 OK"
2026-03-22 00:01:35,798 | WARNING  | api_client | Download attempt 1/3 failed: [Errno 13] Permission denied: 'F:\\resume\\SuperLiving'
